a_3.txt	37.7477647738, 2.68335748584, 0.0, 2.7966539435, 20.3200269297, 0.0, 0.0, 0.0, 5.14206255071, 29.1443672664, 0.0, 2.16576705003, 
a_49.txt	19.6562773518, 5.29052669316, 0.0, 29.2916698464, 2.16033044676, 4.31816264192, 0.0, 0.0, 0.0, 24.0768721844, 15.2061608356, 0.0, 
a_46.txt	4.57612707078, 7.72012975511, 0.0, 13.3646573535, 46.8343651799, 0.0, 0.0, 0.0, 0.0, 25.97516349, 0.0, 1.52955715079, 
a_35.txt	3.9171289696, 9.26305207083, 3.59530515531, 14.7699978218, 36.1296968848, 0.0, 0.0, 0.0, 0.0, 14.4695252903, 8.87035899773, 8.9849348096, 
a_56.txt	7.32507575222, 9.07284946917, 0.0, 23.7053467616, 2.41873614914, 6.94650353311, 3.27593198019, 0.0, 5.55071068779, 35.6950523778, 2.51079313459, 3.49900015437, 
a_77.txt	0.0, 33.7498145263, 0.0, 14.5450382969, 16.6471189403, 0.0, 0.0, 0.0, 0.0, 30.7529878294, 0.0, 4.3050404072, 
a_43.txt	7.82523950234, 13.7460931653, 0.0, 24.1983719304, 8.09605369275, 0.0, 0.0, 0.0, 0.0, 43.9541489975, 0.0, 2.18009271175, 
a_76.txt	15.4927824907, 9.2553566468, 0.0, 20.6496666038, 0.0, 2.40363546696, 0.0, 0.0, 8.2179826027, 9.75399531354, 26.5836094476, 7.64297142796, 
a_17.txt	0.0, 13.1120991383, 0.0, 6.35588834705, 6.05069508338, 0.0, 0.0, 0.0, 0.0, 62.4407801109, 0.0, 12.0405373203, 
a_60.txt	8.13371825245, 8.11872989394, 0.0, 12.2309973131, 4.82219845986, 6.89884294765, 0.0, 0.0, 0.0, 50.5347746074, 3.84825192962, 5.41248659596, 
a_44.txt	0.0, 4.5719370185, 0.0, 12.0474507113, 5.57828235313, 0.0, 31.9683910333, 0.0, 0.0, 12.7860824425, 33.0478564412, 0.0, 
a_62.txt	32.922239644, 8.8600751378, 15.2264434413, 13.9483225828, 2.38368771157, 0.0, 9.63587818223, 0.0, 3.80598639044, 0.0, 8.44999148662, 4.76737542314, 
a_6.txt	8.38927683334, 0.0, 0.0, 5.94956506117, 18.5635152673, 0.0, 0.0, 0.0, 0.0, 54.0960869627, 10.6611594547, 2.34039642088, 
a_61.txt	18.8342867628, 12.3365938077, 0.0, 20.6255220106, 2.90412477084, 2.90412477084, 4.93771934414, 0.0, 4.5310409963, 4.03909738353, 21.6709625945, 7.2165275588, 
a_70.txt	15.4927824907, 9.2553566468, 0.0, 20.6496666038, 0.0, 2.40363546696, 0.0, 0.0, 8.2179826027, 9.75399531354, 26.5836094476, 7.64297142796, 
a_9.txt	0.0, 3.02408168568, 4.55095978715, 9.76248804275, 13.0418016705, 0.0, 21.478295209, 0.0, 0.0, 10.7597301317, 3.02408168568, 34.3585617876, 
a_36.txt	7.38928616688, 3.77103899644, 0.0, 0.0, 34.7616006417, 0.0, 0.0, 0.0, 3.01941950661, 27.2728765967, 9.61351760584, 14.1722604858, 
a_67.txt	6.62755527347, 8.34574680689, 0.0, 21.1648242384, 0.0, 8.00176605907, 0.0, 0.0, 0.0, 6.57306447116, 26.6894462905, 22.5975968605, 
a_74.txt	0.0, 13.9398198997, 2.19929761802, 4.36615013743, 13.7923534119, 0.0, 0.0, 0.0, 0.0, 58.9851094368, 0.0, 6.71726949607, 
a_24.txt	36.7211487599, 8.20478700545, 0.0, 15.7447915443, 13.4957015022, 0.0, 0.0, 0.0, 0.0, 13.8810184583, 0.0, 11.9525527299, 
a_4.txt	2.96719743775, 12.0343548185, 0.0, 36.8731708348, 10.7250181465, 6.7608794704, 0.0, 0.0, 9.9470096778, 16.0978094341, 4.59456018014, 0.0, 
a_31.txt	7.42615741628, 26.2511479456, 0.0, 35.6802181344, 0.0, 0.0, 0.0, 0.0, 0.0, 24.9159675241, 5.72650897958, 0.0, 
a_18.txt	25.7382067325, 28.3944428709, 0.0, 7.22839034946, 5.37338748272, 0.0, 0.0, 0.0, 0.0, 7.04951982037, 8.47346459088, 17.7425881532, 
a_51.txt	10.3029179634, 12.5859081464, 0.0, 20.5544620779, 0.0, 7.22036770113, 3.02674202745, 0.0, 0.0, 33.9413412355, 3.09307321749, 9.27518763076, 
a_25.txt	7.30885017453, 0.0, 15.010739586, 27.9347647949, 37.2306085458, 0.0, 0.0, 0.0, 0.0, 8.22063538911, 4.29440150966, 0.0, 
a_53.txt	7.496301164, 0.0, 2.37196855556, 11.2502694469, 3.18929595027, 2.44910703817, 0.0, 0.0, 0.0, 56.8375773694, 6.30571645616, 10.0997640196, 
a_41.txt	9.13741874556, 14.2181101916, 0.0, 5.93596414086, 13.58063954, 0.0, 2.82554564447, 0.0, 7.22574651881, 47.0765752186, 0.0, 0.0, 
a_15.txt	5.63263748831, 15.7186404127, 9.45592911558, 20.0677515471, 14.3975489496, 0.0, 2.89782288598, 0.0, 0.0, 11.0010567794, 0.0, 20.8286128214, 
a_34.txt	0.0, 8.94267724391, 3.06666928412, 31.3115817672, 0.0, 40.8345940848, 0.0, 0.0, 3.73206328489, 0.0, 0.0, 12.1124143351, 
